Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
sniffpodSR,Drugs/Prescription,Revision Aid 10x10mg Ritalin UK,Revision Aid 10x10mg Ritalin UK available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.270863 BTC,UK,World,5.00/5,
sniffpodSR,Drugs/Stimulants/Prescription,Revision Aid 10x10mg Genuine Novartis Ritalin,High purity Revision Aid 10x10mg Genuine  Novartis Ritalin at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.133434 BTC,UK,World,4.94/5,
sniffpodSR,Drugs/Stimulants/Prescription,Revision Aid 5x10mg Genuine Novartis Ritalin,"Premium Revision Aid 5x10mg Genuine Novartis Ritalin sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.058669 BTC,UK,World,4.87/5,
sniffpodSR,Drugs/Prescription,Revision Aid 10x10mg Medikinet Blister Pack(Ritalin) UK,"Welcome to our official ShadowBay shop! Revision Aid 10x10mg  Medikinet Blister Pack(Ritalin) UK ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across World.",0.176784 BTC,UK,World,4.96/5,
sniffpodSR,Drugs/Prescription,Concerta 2x18mg UK,"Welcome to our official ShadowBay shop! Concerta 2x18mg UK ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across World.",0.162418 BTC,UK,World,5.00/5,
sniffpodSR,Drugs/Benzos,Direct Source Chill your Soul 30x10mg Genuine Valium (Diazepam) 10mg Roche [Escrow Ready],High purity Chill your Soul 30x10mg Genuine Valium (Diazepam) 10mg Roche at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.109588 BTC,UK,World,4.78/5,
sniffpodSR,Drugs/Stimulants/Prescription,Revision Aid 5x10mg Genuine Novartis Ritalin UK,We are back on ShadowBay offering our verified Revision Aid 5x10mg Genuine Novartis Ritalin UK. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.098522 BTC,UK,World,4.96/5,
sniffpodSR,Drugs/Benzos,100% Pure Chill your Soul 5x10mg Genuine Valium (Diazepam) 10mg Roche [Original Batch],"Welcome to our official ShadowBay shop! Chill your Soul 5x10mg Genuine Valium (Diazepam) 10mg Roche ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across World.",0.010979 BTC,UK,World,4.75/5,
sniffpodSR,Drugs/Stimulants/Prescription,Ritalin Revision Aid 10x10mg Genuine Novartis UK,High purity Ritalin Revision Aid 10x10mg Genuine  Novartis UK at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.260290 BTC,UK,World,4.83/5,
sniffpodSR,Drugs/Prescription,Premium Revision Aid 10x10mg Tranquilyn Methylphenidate (Ritalin) Blister Pack UK,High purity Revision Aid 10x10mg  Tranquilyn Methylphenidate (Ritalin) Blister Pack UK at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.191603 BTC,USA,World,4.90/5,
sniffpodSR,Drugs/Prescription,Revision Aid 10x10mg Genuine Novartis Ritalin UK,High purity Revision Aid 10x10mg Genuine  Novartis Ritalin UK at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.181697 BTC,UK,World,4.95/5,
sniffpodSR,Drugs/Benzos,Chill your Soul 30x10mg Genuine Valium (Diazepam) 10mg Roche UK,"Welcome to our official ShadowBay shop! Chill your Soul 30x10mg Genuine Valium (Diazepam) 10mg Roche UK ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across World.",0.239279 BTC,UK,World,4.94/5,
sniffpodSR,Drugs/Benzos,100% Pure Chill your Soul 5x10mg Genuine Valium (Diazepam) 10mg Roche UK,Chill your Soul 5x10mg Genuine Valium (Diazepam) 10mg Roche UK available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.049799 BTC,UK,World,4.92/5,
sniffpodSR,Drugs/Prescription,Revision Aid 10x10mg Medikinet Methylphenidate (Ritalin) Blister Pack UK,High purity Revision Aid 10x10mg  Medikinet Methylphenidate (Ritalin) Blister Pack UK at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.202285 BTC,UK,World,5.00/5,
sniffpodSR,Drugs/Prescription,Custom Revision Aid 10x10mg Generic Ritalin UK,"Welcome to our official ShadowBay shop! Revision Aid 10x10mg Generic Ritalin UK ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across World.",0.196895 BTC,UK,World,4.84/5,
cAptainzo,Drugs/Ecstasy/MDMA,1g Pure 80%+ MDMA Powder [Purity Tested],We are back on ShadowBay offering our verified 1g Pure 80%+ MDMA Powder. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.121096 BTC,USA,USA,4.85/5,
cAptainzo,Drugs/Stimulants/Prescription,Pure Dextroamphetamine 1x 10mg IR Tablet [24/7 Auto Dispatch],High purity Pure Dextroamphetamine 1x 10mg IR Tablet at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.031372 BTC,USA,USA,4.88/5,
cAptainzo,Drugs/Ecstasy/MDMA,10x100mg MDMA Capsules,High purity 10x100mg MDMA Capsules at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.139765 BTC,USA,Worldwide,4.86/5,
cAptainzo,Drugs/Psychedelics/LSD,LSD 100ug x100 hit,"Premium LSD 100ug x100 hit sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.076054 BTC,USA,Worldwide,5.00/5,
cAptainzo,Drugs/Psychedelics/LSD,High Quality LSD 200ug x1 hit,"Welcome to our official ShadowBay shop! LSD 200ug x1 hit ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.034342 BTC,USA,USA,4.82/5,
cAptainzo,Drugs/Psychedelics/LSD,LSD 100ug x10 hits,"Welcome to our official ShadowBay shop! LSD 100ug x10 hits ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.175005 BTC,USA,USA,5.00/5,
cAptainzo,Drugs/Ecstasy/MDMA,Verified 7g Pure 80%+ MDMA Powder [Tracked],We are back on ShadowBay offering our verified 7g Pure 80%+ MDMA Powder. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,1.373624 BTC,USA,USA,5.00/5,
cAptainzo,Drugs/Stimulants/Prescription,Direct Source Armodafinil/Waklert x1 x150mg,We are back on ShadowBay offering our verified Armodafinil/Waklert x1 x150mg. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.011493 BTC,USA,Worldwide,4.95/5,
cAptainzo,Drugs/Ecstasy/MDMA,5x100mg MDMA Capsules [24/7 Auto Dispatch],5x100mg MDMA Capsules available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.115577 BTC,USA,Worldwide,5.00/5,
cAptainzo,Drugs/Psychedelics/LSD,LSD 200ug x5 hit [Purity Tested],"Premium LSD 200ug x5 hit sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.220098 BTC,USA,USA,5.00/5,
cAptainzo,Drugs/Ecstasy/MDMA,10x150mg MDMA Capsules [24/7 Auto Dispatch],High purity 10x150mg MDMA Capsules at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.244566 BTC,USA,Worldwide,4.91/5,
cAptainzo,Drugs/Psychedelics/LSD,Ultra Clean LSD 200ug x10 hits,We are back on ShadowBay offering our verified LSD 200ug x10 hits. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.337303 BTC,USA,USA,5.00/5,
cAptainzo,Drugs/Psychedelics/LSD,High Quality LSD 200ug x50 hit [Fast Shipping],"Welcome to our official ShadowBay shop! LSD 200ug x50 hit ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",1.687575 BTC,USA,Worldwide,5.00/5,
cAptainzo,Drugs/Psychedelics/LSD,Premium LSD 100ug x50 hit [Fast Shipping],"Premium LSD 100ug x50 hit sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.739245 BTC,USA,Worldwide,4.88/5,
cAptainzo,Drugs/Psychedelics/LSD,Top Grade LSD 200ug x25 hit [Fast Shipping],We are back on ShadowBay offering our verified LSD 200ug x25 hit. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.869978 BTC,USA,Worldwide,5.00/5,
cAptainzo,Drugs/Ecstasy/MDMA,5x140mg MDMA Capsules [Fast Shipping],5x140mg MDMA Capsules available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.249572 BTC,USA,Worldwide,5.00/5,
cAptainzo,Drugs/Ecstasy/MDMA,Exclusive 15g Pure 80%+ MDMA Powder [Original Batch],"Premium 15g Pure 80%+ MDMA Powder sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",2.210491 BTC,USA,USA,4.93/5,
cAptainzo,Drugs/Ecstasy/MDMA,10x140mg MDMA Capsules [Original Batch],We are back on ShadowBay offering our verified 10x140mg MDMA Capsules. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.342161 BTC,USA,Worldwide,4.99/5,
PlantSuccess,Drugs/Ecstasy/Pills,Plus/Minus (blue) MDMA-140mg of 84% goodness $10 each FREE PRIORITY SHIPPING [24/7 Auto Dispatch],High purity Plus/Minus (blue) MDMA-140mg of 84% goodness $10 each FREE PRIORITY SHIPPING at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.046018 BTC,USA,USA,4.89/5,
PlantSuccess,Drugs/Ecstasy/MDMA,Copy of Plus/Minus (blue) MDMA -140mg of 84% goodness $10 each FREE SHIPPING,We are back on ShadowBay offering our verified Copy of Plus/Minus (blue) MDMA -140mg of 84% goodness $10 each FREE SHIPPING. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.040018 BTC,USA,USA,4.89/5,
PlantSuccess,Drugs/Benzos,Verified 2mg Xanax Bars $2.00 [Escrow Ready],2mg Xanax Bars $2.00 available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.009372 BTC,USA,USA,5.00/5,
AceOfSpades_EU,Drugs/Psychedelics/LSD,2 Hits LSD - 200ug White-On-White (Priority Available),"Premium 2 Hits LSD - 200ug White-On-White (Priority Available) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.151040 BTC,USA,USA,4.87/5,
AceOfSpades_EU,Drugs/Stimulants/Cocaine,Premium .5 Gram Coke. High Quality product Super Stealth Cheap Shipping. FE,.5 Gram Coke. High Quality product  Super Stealth  Cheap Shipping. FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.135461 BTC,USA,USA,5.00/5,
AceOfSpades_EU,Drugs/Cannabis/Concentrates,HQ 1 Gram Shatter- (Absolute BHO)-(Hash Oil)--Forget About Wax!--,"Premium 1 Gram  Shatter- (Absolute BHO)-(Hash Oil)--Forget About Wax!-- sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.168660 BTC,USA,USA,4.86/5,
AceOfSpades_EU,Electronics,Verified USB Bitcoin Wallet FE,We are back on ShadowBay offering our verified USB Bitcoin Wallet FE. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.036650 BTC,USA,USA,5.00/5,
AceOfSpades_EU,Other,Drug Purification Starter Kit. Purify Coke Meth & MDMA. FE,Drug Purification Starter Kit. Purify Coke  Meth  & MDMA. FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.102813 BTC,USA,USA only,4.63/5,
AceOfSpades_EU,Electronics,Top Grade USB Bitcoin Wallet [Fast Shipping],We are back on ShadowBay offering our verified USB Bitcoin Wallet. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.042848 BTC,USA,USA,4.91/5,
AceOfSpades_EU,Drugs/Stimulants/Cocaine,.5 Gram Coke. High Quality product Super Stealth Cheap Shipping.,High purity .5 Gram Coke. High Quality product  Super Stealth  Cheap Shipping. at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.180095 BTC,USA,USA,4.74/5,
AceOfSpades_EU,Electronics,Verified High Security Bitcoin Wallet. Keep Your Coins Offline.,High Security Bitcoin Wallet. Keep Your Coins Offline. available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.053187 BTC,USA,USA,4.91/5,
AceOfSpades_EU,Drugs/Cannabis/Weed,Top Grade 3.5 Grams Super Sativa- High Quality Bud. (420Sale),"Premium 3.5 Grams Super Sativa- High Quality Bud. (420Sale) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.168518 BTC,USA,USA,4.96/5,
AceOfSpades_EU,Other,Custom for Casper,Custom for Casper available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.009620 BTC,USA,USA,4.74/5,
AceOfSpades_EU,Drugs/Prescription,Top Grade 20mg Methylin (Generic Adderall) (1 Pill) (Priority Available),"Premium 20mg Methylin (Generic Adderall) (1 Pill) (Priority Available) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.020010 BTC,USA,USA,4.94/5,
AceOfSpades_EU,Drugs/Stimulants/Cocaine,Top Grade 1/2 Gram Cocaine. Line up with confidence (Express Shipping),"Premium 1/2 Gram Cocaine. Line up with confidence (Express Shipping) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.282082 BTC,USA,WORLDWIDE,4.86/5,
AceOfSpades_EU,Electronics,HQ Dark Net Essentials Kit (Tails PGP and Bitcoin Wallet) (Worldwide) [Purity Tested],High purity Dark Net Essentials Kit (Tails  PGP and Bitcoin Wallet) (Worldwide) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.105148 BTC,USA,Worldwide,5.00/5,
AceOfSpades_EU,Drugs/Cannabis/Concentrates,HQ 3.5 Grams Shatter- (Absolute BHO)-(Hash Oil)--Forget About Wax!--,"Premium 3.5 Grams  Shatter- (Absolute BHO)-(Hash Oil)--Forget About Wax!-- sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.477699 BTC,USA,USA,5.00/5,
AceOfSpades_EU,Drugs/Cannabis/Weed,2 Grams Super Sativa- High Quality Bud. (420Sale),2 Grams Super Sativa- High Quality Bud. (420Sale) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.075003 BTC,USA,USA,4.97/5,
GanjaMerc,Drugs/Cannabis/Hash,5g Philippine Exotic Hash - Sativa Landrace [Purity Tested],"Premium 5g Philippine Exotic Hash - Sativa Landrace sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.234219 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,50g Exotic Sativa Philippines Landrace Pollen [Fast Shipping],"Welcome to our official ShadowBay shop! 50g Exotic Sativa Philippines Landrace Pollen ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",1.819270 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,Premium 10g Exotic Sativa Philippines Landrace Pollen,"Premium 10g Exotic Sativa Philippines Landrace Pollen sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.475841 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,50g Philippine Exotic Hash - Sativa Landrace,We are back on ShadowBay offering our verified 50g Philippine Exotic Hash - Sativa Landrace. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,1.552473 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,Ultra Clean 100g Philippine Exotic Hash - Sativa Landrace,High purity 100g Philippine Exotic Hash - Sativa Landrace at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,2.361152 BTC,Philippines,Worldwide,4.85/5,
GanjaMerc,Drugs/Cannabis/Hash,Custom 25g Exotic Sativa Philippines Landrace Pollen [Fast Shipping],"Premium 25g Exotic Sativa Philippines Landrace Pollen sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.952579 BTC,Philippines,Worldwide,4.83/5,
GanjaMerc,Drugs/Cannabis/Hash,5g Exotic Sativa Philippines Landrace Pollen [24/7 Auto Dispatch],5g Exotic Sativa Philippines Landrace Pollen available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.264484 BTC,Philippines,Worldwide,4.80/5,
GanjaMerc,Drugs/Cannabis/Hash,Premium 1g Philippine Exotic Hash - Sativa Landrace [Tracked],High purity 1g Philippine Exotic Hash - Sativa Landrace at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.059420 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,10g Philippine Exotic Hash - Sativa Landrace [Original Batch],High purity 10g Philippine Exotic Hash - Sativa Landrace at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.374075 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,1g Exotic Philippines Landrace Pollen [Purity Tested],1g Exotic Philippines Landrace Pollen available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.052657 BTC,Philippines,Worldwide,5.00/5,
GanjaMerc,Drugs/Cannabis/Hash,25g Philippine Exotic Hash - Sativa Landrace [Fast Shipping],We are back on ShadowBay offering our verified 25g Philippine Exotic Hash - Sativa Landrace. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.888864 BTC,Philippines,Worldwide,4.95/5,
